Make,Model,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,MSRP
BMW,X1,premium unleaded (required),240.0,4.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,31200
BMW,X1,premium unleaded (required),240.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,33000
BMW,X1,premium unleaded (required),300.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,39100
BMW,X1,premium unleaded (required),228.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,34800
BMW,X1,premium unleaded (required),228.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,33100
BMW,X1,premium unleaded (required),228.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,35100
BMW,X3,premium unleaded (required),300.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,45500
BMW,X3,premium unleaded (required),240.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,40500
BMW,X3,diesel,180.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,42000
BMW,X3,premium unleaded (required),240.0,4.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,38500
BMW,X3,premium unleaded (required),240.0,4.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,38950
BMW,X3,premium unleaded (required),300.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,46800
BMW,X3,premium unleaded (required),240.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,40950
BMW,X3,diesel,180.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,42450
BMW,X3,diesel,180.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,42750
BMW,X3,premium unleaded (required),300.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,47950
BMW,X3,premium unleaded (required),240.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,41250
BMW,X3,premium unleaded (required),240.0,4.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,39250
BMW,X4,premium unleaded (required),240.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,44700
BMW,X4,premium unleaded (required),300.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,48000
BMW,X4,premium unleaded (required),360.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,57800
BMW,X4,premium unleaded (required),240.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,45250
BMW,X4,premium unleaded (required),300.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,49700
BMW,X4,premium unleaded (required),355.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,58100
BMW,X4,premium unleaded (required),240.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,45550
BMW,X5 M,premium unleaded (required),567.0,8.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,98700
BMW,X5 M,premium unleaded (required),567.0,8.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,98800
BMW,X5 M,premium unleaded (required),567.0,8.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,98800
BMW,X5,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,57700
BMW,X5,premium unleaded (required),300.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,53900
BMW,X5,premium unleaded (required),300.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,56200
BMW,X5,premium unleaded (required),445.0,8.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,70100
BMW,X5,premium unleaded (required),300.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,57000
BMW,X5,premium unleaded (required),445.0,8.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,71500
BMW,X5,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,57700
BMW,X5,premium unleaded (required),300.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,54700
BMW,X5,premium unleaded (required),300.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,57800
BMW,X5,premium unleaded (required),300.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,55500
BMW,X5,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,59300
BMW,X5,premium unleaded (required),445.0,8.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,72300
BMW,X6 M,premium unleaded (required),567.0,8.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,102100
BMW,X6 M,premium unleaded (required),567.0,8.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,102200
BMW,X6 M,premium unleaded (required),567.0,8.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,102200
BMW,X6,premium unleaded (required),300.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,61900
BMW,X6,premium unleaded (required),445.0,8.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,72900
BMW,X6,premium unleaded (required),300.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,59600
BMW,X6,premium unleaded (required),300.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,62900
BMW,X6,premium unleaded (required),300.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,60600
BMW,X6,premium unleaded (required),445.0,8.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,75300
BMW,X6,premium unleaded (required),300.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,61400
BMW,X6,premium unleaded (required),445.0,8.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,76100
BMW,X6,premium unleaded (required),300.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,63700
Scion,xA,regular unleaded,108.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,12480
Scion,xA,regular unleaded,108.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,13280
Scion,xA,regular unleaded,108.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,13330
Scion,xA,regular unleaded,108.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,12530
Scion,xA,regular unleaded,103.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,13580
Scion,xA,regular unleaded,103.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,12780
Scion,xB,regular unleaded,158.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,16970
Scion,xB,regular unleaded,158.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,19210
Scion,xB,regular unleaded,158.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,17920
Scion,xB,regular unleaded,158.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,20160
Scion,xB,regular unleaded,158.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,16970
Scion,xB,regular unleaded,158.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,20420
Scion,xB,regular unleaded,158.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,17920
Scion,xB,regular unleaded,158.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,18070
Scion,xB,regular unleaded,158.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,19685
Scion,xB,regular unleaded,158.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,17120
Volvo,XC60,regular unleaded,325.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,51050
Volvo,XC60,regular unleaded,300.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,45550
Volvo,XC60,regular unleaded,302.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,46750
Volvo,XC60,regular unleaded,300.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,48250
Volvo,XC60,regular unleaded,300.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,41550
Volvo,XC60,regular unleaded,300.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,42650
Volvo,XC60,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,38850
Volvo,XC60,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,39650
Volvo,XC60,regular unleaded,300.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,42950
Volvo,XC60,regular unleaded,300.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,43850
Volvo,XC60,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,43900
Volvo,XC60,regular unleaded,240.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,37250
Volvo,XC60,regular unleaded,302.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,45550
Volvo,XC60,regular unleaded,302.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,41450
Volvo,XC60,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,35750
Volvo,XC60,regular unleaded,325.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,45800
Volvo,XC60,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,42850
Volvo,XC60,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,40250
Volvo,XC60,regular unleaded,325.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,47200
Volvo,XC60,regular unleaded,240.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,41750
Volvo,XC60,regular unleaded,240.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,40350
Volvo,XC60,regular unleaded,302.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,44050
Volvo,XC60,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,36400
Volvo,XC60,regular unleaded,325.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,49800
Volvo,XC60,regular unleaded,300.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,47050
Volvo,XC60,regular unleaded,250.0,5.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,45400
Volvo,XC60,regular unleaded,302.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,42350
Volvo,XC60,regular unleaded,250.0,5.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,41150
Volvo,XC60,regular unleaded,302.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,40050
Volvo,XC60,regular unleaded,250.0,5.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,37900
Volvo,XC60,regular unleaded,325.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,46950
Volvo,XC60,regular unleaded,302.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,41150
Volvo,XC60,regular unleaded,240.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,44350
Volvo,XC60,regular unleaded,302.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,41350
Volvo,XC60,regular unleaded,250.0,5.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,38100
Volvo,XC60,regular unleaded,250.0,5.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,41350
Volvo,XC60,regular unleaded,325.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,46950
Volvo,XC60,regular unleaded,300.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,42650
Volvo,XC60,regular unleaded,302.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,47200
Volvo,XC60,regular unleaded,300.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,47050
Volvo,XC60,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,36600
Volvo,XC60,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,44150
Volvo,XC60,regular unleaded,302.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,47750
Volvo,XC60,regular unleaded,325.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,51050
Volvo,XC60,regular unleaded,250.0,5.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,45650
Volvo,XC60,regular unleaded,302.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,43350
Volvo,XC60,regular unleaded,302.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,51300
Volvo,XC60,regular unleaded,302.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,45750
Volvo,XC60,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,39850
Volvo,XC60,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,40950
Volvo,XC60,regular unleaded,302.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,46350
Volvo,XC60,regular unleaded,302.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,51000
Volvo,XC70,regular unleaded,240.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Wagon,34500
Volvo,XC70,regular unleaded,300.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,40950
Volvo,XC70,regular unleaded,300.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,42050
Volvo,XC70,regular unleaded,240.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,36900
Volvo,XC70,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Wagon,36050
Volvo,XC70,regular unleaded,300.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,41800
Volvo,XC70,regular unleaded,240.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,37550
Volvo,XC70,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Wagon,35400
Volvo,XC70,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Wagon,46675
Volvo,XC70,regular unleaded,250.0,5.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,43050
Volvo,XC70,regular unleaded,250.0,5.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,48175
Volvo,XC70,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Wagon,41550
Volvo,XC70,regular unleaded,250.0,5.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,47175
Volvo,XC70,regular unleaded,250.0,5.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,38600
Volvo,XC70,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Wagon,37100
Volvo,XC70,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Wagon,45675
Volvo,XC70,regular unleaded,250.0,5.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,42050
Volvo,XC70,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Wagon,40550
Volvo,XC90,regular unleaded,240.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,39700
Volvo,XC90,regular unleaded,240.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,42700
Volvo,XC90,premium unleaded (recommended),250.0,4.0,AUTOMATIC,all wheel drive,4.0,Large,4dr SUV,53250
Volvo,XC90,premium unleaded (recommended),316.0,4.0,AUTOMATIC,all wheel drive,4.0,Large,4dr SUV,49800
Volvo,XC90,premium unleaded (recommended),250.0,4.0,AUTOMATIC,front wheel drive,4.0,Large,4dr SUV,43950
Volvo,XC90,premium unleaded (recommended),316.0,4.0,AUTOMATIC,all wheel drive,4.0,Large,4dr SUV,55400
Volvo,XC90,premium unleaded (recommended),316.0,4.0,AUTOMATIC,all wheel drive,4.0,Large,4dr SUV,53800
Volvo,XC90,premium unleaded (recommended),250.0,4.0,AUTOMATIC,front wheel drive,4.0,Large,4dr SUV,51250
Volvo,XC90,premium unleaded (recommended),316.0,4.0,AUTOMATIC,all wheel drive,4.0,Large,4dr SUV,65700
Volvo,XC90,premium unleaded (recommended),250.0,4.0,AUTOMATIC,all wheel drive,4.0,Large,4dr SUV,51350
Volvo,XC90,premium unleaded (recommended),250.0,4.0,AUTOMATIC,all wheel drive,4.0,Large,4dr SUV,45950
Volvo,XC90,premium unleaded (recommended),250.0,4.0,AUTOMATIC,front wheel drive,4.0,Large,4dr SUV,49350
Volvo,XC90,premium unleaded (recommended),250.0,4.0,AUTOMATIC,front wheel drive,4.0,Large,4dr SUV,51150
Volvo,XC90,premium unleaded (recommended),316.0,4.0,AUTOMATIC,all wheel drive,4.0,Large,4dr SUV,57200
Volvo,XC90,premium unleaded (recommended),316.0,4.0,AUTOMATIC,all wheel drive,4.0,Large,4dr SUV,51600
Volvo,XC90,premium unleaded (recommended),250.0,4.0,AUTOMATIC,front wheel drive,4.0,Large,4dr SUV,45750
Volvo,XC90,premium unleaded (recommended),316.0,4.0,AUTOMATIC,all wheel drive,4.0,Large,4dr SUV,55600
Volvo,XC,premium unleaded (required),197.0,5.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,36500
Scion,xD,regular unleaded,128.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,15345
Scion,xD,regular unleaded,128.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,16145
Scion,xD,regular unleaded,128.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,16250
Scion,xD,regular unleaded,128.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,17050
Scion,xD,regular unleaded,128.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,18955
Scion,xD,regular unleaded,128.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,16545
Scion,xD,regular unleaded,128.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,18155
Scion,xD,regular unleaded,128.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,15745
Scion,xD,regular unleaded,128.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,15920
Scion,xD,regular unleaded,128.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,16720
Hyundai,XG300,regular unleaded,192.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,24999
Hyundai,XG300,regular unleaded,192.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,23499
Hyundai,XG350,regular unleaded,194.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,23999
Hyundai,XG350,regular unleaded,194.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,25599
Hyundai,XG350,regular unleaded,194.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,25599
Hyundai,XG350,regular unleaded,194.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,23999
Hyundai,XG350,regular unleaded,194.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,24899
Hyundai,XG350,regular unleaded,194.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,26499
Suzuki,XL-7,regular unleaded,185.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,25799
Suzuki,XL-7,regular unleaded,185.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,27499
Suzuki,XL-7,regular unleaded,185.0,6.0,MANUAL,four wheel drive,4.0,Midsize,4dr SUV,21999
Suzuki,XL-7,regular unleaded,185.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,23799
Suzuki,XL-7,regular unleaded,185.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,22599
Suzuki,XL-7,regular unleaded,185.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,22999
Suzuki,XL-7,regular unleaded,185.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,25499
Suzuki,XL-7,regular unleaded,185.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,24499
Suzuki,XL-7,regular unleaded,185.0,6.0,MANUAL,rear wheel drive,4.0,Midsize,4dr SUV,20099
Suzuki,XL-7,regular unleaded,185.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,21099
Suzuki,XL-7,regular unleaded,185.0,6.0,MANUAL,four wheel drive,4.0,Midsize,4dr SUV,22299
Suzuki,XL-7,regular unleaded,185.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,24799
Suzuki,XL-7,regular unleaded,185.0,6.0,MANUAL,rear wheel drive,4.0,Midsize,4dr SUV,20899
Suzuki,XL-7,regular unleaded,185.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,21899
Suzuki,XL-7,regular unleaded,185.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,27799
Suzuki,XL-7,regular unleaded,185.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,23299
Suzuki,XL-7,regular unleaded,185.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,21399
Suzuki,XL-7,regular unleaded,185.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,25799
Suzuki,XL-7,regular unleaded,185.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,22899
Suzuki,XL-7,regular unleaded,185.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,23399
Suzuki,XL-7,regular unleaded,185.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,24099
Suzuki,XL-7,regular unleaded,185.0,6.0,MANUAL,rear wheel drive,4.0,Midsize,4dr SUV,20399
Suzuki,XL-7,regular unleaded,185.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,26099
Suzuki,XL-7,regular unleaded,185.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,24899
Suzuki,XL-7,regular unleaded,185.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,26699
Suzuki,XL-7,regular unleaded,185.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,23199
Suzuki,XL-7,regular unleaded,185.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,23699
Suzuki,XL-7,regular unleaded,185.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,25499
Suzuki,XL-7,regular unleaded,185.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,21999
Suzuki,XL7,regular unleaded,252.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,24599
Suzuki,XL7,regular unleaded,252.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,29549
Suzuki,XL7,regular unleaded,252.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,27949
Suzuki,XL7,regular unleaded,252.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,28349
Suzuki,XL7,regular unleaded,252.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,25949
Suzuki,XL7,regular unleaded,252.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,24599
Suzuki,XL7,regular unleaded,252.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,31749
Suzuki,XL7,regular unleaded,252.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,26999
Suzuki,XL7,regular unleaded,252.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,27549
Suzuki,XL7,regular unleaded,252.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,24349
Suzuki,XL7,regular unleaded,252.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,25949
Suzuki,XL7,regular unleaded,252.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,26199
Suzuki,XL7,regular unleaded,252.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,25399
Suzuki,XL7,regular unleaded,252.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,28649
Suzuki,XL7,regular unleaded,252.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,27049
Suzuki,XL7,regular unleaded,252.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,22999
Suzuki,XL7,regular unleaded,252.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,30149
Suzuki,XL7,regular unleaded,252.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,26749
Suzuki,XL7,regular unleaded,252.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,25199
Suzuki,XL7,regular unleaded,252.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,29149
Suzuki,XL7,regular unleaded,252.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,27499
Suzuki,XL7,regular unleaded,252.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,26599
Suzuki,XL7,regular unleaded,252.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,23549
Suzuki,XL7,regular unleaded,252.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,25099
Suzuki,XL7,regular unleaded,252.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,21599
Suzuki,XL7,regular unleaded,252.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,25049
Suzuki,XL7,regular unleaded,252.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,26699
Suzuki,XL7,regular unleaded,252.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,26749
Suzuki,XL7,regular unleaded,252.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,28249
Suzuki,XL7,regular unleaded,252.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,28280
Suzuki,XL7,regular unleaded,252.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,29930
Suzuki,XL7,regular unleaded,252.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,28580
Suzuki,XL7,regular unleaded,252.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,29079
